date,CNHUSD_open,CNHUSD_high,CNHUSD_low,CNHUSD_close,CNHUSD_adjClose,CNHUSD_traded_volume,CNHUSD_unadjusted_traded_Volume,CNHUSD_change,CNHUSD_changePercent,CNHUSD_vwap,CNHUSD_label,CNHUSD_changeOverTime
04-09-2023,0.13714,0.1374,0.13704,0.13704,0.13704,0,0,-0.0001,-0.07291819,0.13716,"September 04, 23",-0.0007291819
01-09-2023,0.13706,0.13768,0.13706,0.13714,0.13714,0,0,8e-05,0.0583686,0.13724,"September 01, 23",0.000583686
31-08-2023,0.13657,0.13712,0.13657,0.13706,0.13706,0,0,0.00049,0.35879,0.13683,"August 31, 23",0.0035879
30-08-2023,0.13692,0.13692,0.13659,0.13659,0.13659,0,0,-0.00033,-0.24102,0.13675,"August 30, 23",-0.0024102
29-08-2023,0.13674,0.13695,0.13674,0.13691,0.13691,0,0,0.00017,0.12432,0.13683,"August 29, 23",0.0012432
28-08-2023,0.13667,0.13712,0.13667,0.13674,0.13674,0,0,7e-05,0.05121826,0.1368,"August 28, 23",0.0005121826
25-08-2023,0.13693,0.13694,0.13667,0.13667,0.13667,0,0,-0.00026,-0.18988,0.1368,"August 25, 23",-0.0018988
24-08-2023,0.13687,0.13714,0.13687,0.13695,0.13695,0,0,8e-05,0.05844962,0.13696,"August 24, 23",0.0005844962
23-08-2023,0.13647,0.13689,0.13647,0.1368,0.1368,0,0,0.00033,0.24181,0.13666,"August 23, 23",0.0024181
22-08-2023,0.13683,0.13712,0.13646,0.13646,0.13646,0,0,-0.00037,-0.27041,0.13672,"August 22, 23",-0.0027041
21-08-2023,0.13643,0.13699,0.13643,0.13683,0.13683,0,0,0.0004,0.29319,0.13667,"August 21, 23",0.0029319
18-08-2023,0.13651,0.1369,0.13643,0.13643,0.13643,0,0,-8e-05,-0.05860377,0.13657,"August 18, 23",-0.0005860377
17-08-2023,0.13595,0.13657,0.13595,0.1365,0.1365,0,0,0.00055,0.40456,0.13624,"August 17, 23",0.0040456
16-08-2023,0.1362,0.13646,0.1359,0.1359,0.1359,0,0,-0.0003,-0.22026,0.13611,"August 16, 23",-0.0022026
15-08-2023,0.13697,0.13701,0.13622,0.13622,0.13622,0,0,-0.00075,-0.54757,0.13661,"August 15, 23",-0.0054757
14-08-2023,0.13733,0.1374,0.13699,0.13699,0.13699,0,0,-0.00034,-0.24758,0.13718,"August 14, 23",-0.0024758
11-08-2023,0.13771,0.13781,0.13733,0.13733,0.13733,0,0,-0.00038,-0.27594,0.13755,"August 11, 23",-0.0027594
10-08-2023,0.13794,0.13824,0.13769,0.13769,0.13769,0,0,-0.00025,-0.18124,0.13789,"August 10, 23",-0.0018124
09-08-2023,0.13779,0.13833,0.13779,0.13795,0.13795,0,0,0.00016,0.11612,0.13797,"August 09, 23",0.0011612
08-08-2023,0.13845,0.13848,0.13779,0.13779,0.13779,0,0,-0.00066,-0.47671,0.13813,"August 08, 23",-0.0047671
07-08-2023,0.13872,0.13877,0.13845,0.13845,0.13845,0,0,-0.00027,-0.19464,0.1386,"August 07, 23",-0.0019464
04-08-2023,0.13887,0.13931,0.13872,0.13872,0.13872,0,0,-0.00015,-0.10801,0.13891,"August 04, 23",-0.0010801
03-08-2023,0.13844,0.13905,0.13844,0.13887,0.13887,0,0,0.00043,0.3106,0.1387,"August 03, 23",0.003106
02-08-2023,0.13879,0.13897,0.13848,0.13848,0.13848,0,0,-0.00031,-0.22336,0.13868,"August 02, 23",-0.0022336
01-08-2023,0.13952,0.13954,0.13876,0.13876,0.13876,0,0,-0.00076,-0.54472,0.13915,"August 01, 23",-0.0054472
31-07-2023,0.13939,0.13977,0.13939,0.13951,0.13951,0,0,0.00012,0.08608939,0.13952,"July 31, 23",0.0008608939
28-07-2023,0.13905,0.13956,0.13905,0.13939,0.13939,0,0,0.00034,0.24452,0.13926,"July 28, 23",0.0024452
27-07-2023,0.13943,0.14008,0.13904,0.13904,0.13904,0,0,-0.00039,-0.27971,0.1394,"July 27, 23",-0.0027971
26-07-2023,0.13972,0.13972,0.1394,0.1394,0.1394,0,0,-0.00032,-0.22903,0.13956,"July 26, 23",-0.0022903
25-07-2023,0.13875,0.13992,0.13875,0.13972,0.13972,0,0,0.00097,0.6991,0.13929,"July 25, 23",0.006991
24-07-2023,0.13871,0.13888,0.13871,0.13875,0.13875,0,0,4e-05,0.02883714,0.13876,"July 24, 23",0.0002883714
21-07-2023,0.13896,0.13917,0.13871,0.13871,0.13871,0,0,-0.00025,-0.17991,0.13889,"July 21, 23",-0.0017991
20-07-2023,0.13788,0.13913,0.13788,0.13898,0.13898,0,0,0.0011,0.7978,0.13847,"July 20, 23",0.007978
19-07-2023,0.13862,0.13865,0.13788,0.13788,0.13788,0,0,-0.00074,-0.53383,0.13826,"July 19, 23",-0.0053383
18-07-2023,0.1389,0.13906,0.13862,0.13862,0.13862,0,0,-0.00028,-0.20158,0.1388,"July 18, 23",-0.0020158
17-07-2023,0.13929,0.13948,0.1389,0.1389,0.1389,0,0,-0.00039,-0.27999,0.13914,"July 17, 23",-0.0027999
14-07-2023,0.13944,0.13997,0.13929,0.13929,0.13929,0,0,-0.00015,-0.10757,0.1395,"July 14, 23",-0.0010757
13-07-2023,0.13915,0.13949,0.13915,0.13943,0.13943,0,0,0.00028,0.20122,0.13931,"July 13, 23",0.0020122
12-07-2023,0.13825,0.13921,0.13825,0.13915,0.13915,0,0,0.0009,0.65099,0.13872,"July 12, 23",0.0065099
11-07-2023,0.13792,0.13856,0.13792,0.13825,0.13825,0,0,0.00033,0.23927,0.13816,"July 11, 23",0.0023927
10-07-2023,0.13788,0.13807,0.13788,0.13792,0.13792,0,0,4e-05,0.02901073,0.13794,"July 10, 23",0.0002901073
07-07-2023,0.13737,0.138,0.13737,0.13788,0.13788,0,0,0.00051,0.37126,0.13766,"July 07, 23",0.0037126
06-07-2023,0.13729,0.13765,0.13729,0.13738,0.13738,0,0,9e-05,0.06555467,0.1374,"July 06, 23",0.0006555467
05-07-2023,0.13792,0.13806,0.13731,0.13731,0.13731,0,0,-0.00061,-0.44229,0.13765,"July 05, 23",-0.0044229
04-07-2023,0.13745,0.13813,0.13745,0.13792,0.13792,0,0,0.00047,0.34194,0.13774,"July 04, 23",0.0034194
03-07-2023,0.13719,0.13759,0.13719,0.13746,0.13746,0,0,0.00027,0.19681,0.13736,"July 03, 23",0.0019681
30-06-2023,0.1372,0.13749,0.13719,0.13719,0.13719,0,0,-1e-05,-0.00728863,0.13727,"June 30, 23",-7.28863e-05
29-06-2023,0.13761,0.1378,0.13721,0.13721,0.13721,0,0,-0.0004,-0.29068,0.13746,"June 29, 23",-0.0029068
28-06-2023,0.13802,0.1382,0.13763,0.13763,0.13763,0,0,-0.00039,-0.28257,0.13787,"June 28, 23",-0.0028257
27-06-2023,0.13765,0.13835,0.13765,0.13801,0.13801,0,0,0.00036,0.26153,0.13792,"June 27, 23",0.0026153
26-06-2023,0.13817,0.13832,0.13765,0.13765,0.13765,0,0,-0.00052,-0.37635,0.13795,"June 26, 23",-0.0037635
23-06-2023,0.13857,0.1386,0.13817,0.13817,0.13817,0,0,-0.0004,-0.28866,0.13838,"June 23, 23",-0.0028866
22-06-2023,0.13894,0.13911,0.13856,0.13856,0.13856,0,0,-0.00038,-0.2735,0.13879,"June 22, 23",-0.002735
21-06-2023,0.13884,0.13897,0.13884,0.13893,0.13893,0,0,9e-05,0.06482282,0.13889,"June 21, 23",0.0006482282
20-06-2023,0.1392,0.13923,0.13884,0.13884,0.13884,0,0,-0.00036,-0.25862,0.13903,"June 20, 23",-0.0025862
19-06-2023,0.13989,0.13989,0.13919,0.13919,0.13919,0,0,-0.0007,-0.50039,0.13954,"June 19, 23",-0.0050039
16-06-2023,0.14001,0.14034,0.13989,0.13989,0.13989,0,0,-0.00012,-0.08570816,0.14003,"June 16, 23",-0.0008570816
15-06-2023,0.13899,0.14009,0.13899,0.14002,0.14002,0,0,0.00103,0.74106,0.13952,"June 15, 23",0.0074106
14-06-2023,0.13901,0.13943,0.13899,0.13899,0.13899,0,0,-2e-05,-0.01438745,0.1391,"June 14, 23",-0.0001438745
13-06-2023,0.13935,0.13949,0.13901,0.13901,0.13901,0,0,-0.00034,-0.24399,0.13921,"June 13, 23",-0.0024399
12-06-2023,0.13957,0.13974,0.13934,0.13934,0.13934,0,0,-0.00023,-0.16479,0.1395,"June 12, 23",-0.0016479
09-06-2023,0.14005,0.1401,0.13957,0.13957,0.13957,0,0,-0.00048,-0.34273,0.13982,"June 09, 23",-0.0034273
08-06-2023,0.13952,0.1401,0.13952,0.14005,0.14005,0,0,0.00053,0.37987,0.1398,"June 08, 23",0.0037987
07-06-2023,0.13985,0.14015,0.13952,0.13952,0.13952,0,0,-0.00033,-0.23597,0.13976,"June 07, 23",-0.0023597
06-06-2023,0.14008,0.14025,0.13985,0.13985,0.13985,0,0,-0.00023,-0.16419,0.14001,"June 06, 23",-0.0016419
05-06-2023,0.14026,0.1404,0.14008,0.14008,0.14008,0,0,-0.00018,-0.12833,0.14021,"June 05, 23",-0.0012833
02-06-2023,0.14036,0.14106,0.14026,0.14026,0.14026,0,0,-0.0001,-0.07124537,0.14049,"June 02, 23",-0.0007124537
01-06-2023,0.14012,0.14038,0.14012,0.14035,0.14035,0,0,0.00023,0.16415,0.14024,"June 01, 23",0.0016415
31-05-2023,0.14063,0.14068,0.14012,0.14012,0.14012,0,0,-0.00051,-0.36265,0.14039,"May 31, 23",-0.0036265
30-05-2023,0.14077,0.14094,0.14064,0.14064,0.14064,0,0,-0.00013,-0.09234922,0.14075,"May 30, 23",-0.0009234922
29-05-2023,0.14098,0.14107,0.14076,0.14076,0.14076,0,0,-0.00022,-0.15605,0.14089,"May 29, 23",-0.0015605
26-05-2023,0.14061,0.14131,0.14061,0.14098,0.14098,0,0,0.00037,0.26314,0.14088,"May 26, 23",0.0026314
25-05-2023,0.14116,0.14118,0.14062,0.14062,0.14062,0,0,-0.00054,-0.38254,0.1409,"May 25, 23",-0.0038254
24-05-2023,0.14117,0.14151,0.14116,0.14116,0.14116,0,0,-1e-05,-0.00708366,0.14125,"May 24, 23",-7.08366e-05
23-05-2023,0.14149,0.14157,0.14119,0.14119,0.14119,0,0,-0.0003,-0.21203,0.14136,"May 23, 23",-0.0021203
22-05-2023,0.14191,0.14214,0.14149,0.14149,0.14149,0,0,-0.00042,-0.29596,0.14176,"May 22, 23",-0.0029596
19-05-2023,0.14141,0.14218,0.14141,0.14197,0.14197,0,0,0.00056,0.39601,0.14174,"May 19, 23",0.0039601
18-05-2023,0.14229,0.14229,0.14138,0.14138,0.14138,0,0,-0.00091,-0.63954,0.14183,"May 18, 23",-0.0063954
17-05-2023,0.14251,0.14258,0.14228,0.14228,0.14228,0,0,-0.00023,-0.16139,0.14241,"May 17, 23",-0.0016139
16-05-2023,0.14327,0.14336,0.14253,0.14253,0.14253,0,0,-0.00074,-0.51651,0.14292,"May 16, 23",-0.0051651
15-05-2023,0.14303,0.14337,0.14303,0.14328,0.14328,0,0,0.00025,0.17479,0.14318,"May 15, 23",0.0017479
12-05-2023,0.14325,0.14346,0.14303,0.14303,0.14303,0,0,-0.00022,-0.15358,0.14319,"May 12, 23",-0.0015358
11-05-2023,0.14375,0.14386,0.1433,0.1433,0.1433,0,0,-0.00045,-0.31304,0.14355,"May 11, 23",-0.0031304
10-05-2023,0.14396,0.14416,0.14375,0.14375,0.14375,0,0,-0.00021,-0.14587,0.14391,"May 10, 23",-0.0014587
09-05-2023,0.14405,0.1441,0.14398,0.14398,0.14398,0,0,-7e-05,-0.04859424,0.14403,"May 09, 23",-0.0004859424
08-05-2023,0.14416,0.14417,0.1441,0.1441,0.1441,0,0,-6e-05,-0.04162042,0.14413,"May 08, 23",-0.0004162042
05-05-2023,0.14416,0.14433,0.14409,0.14409,0.14409,0,0,-7e-05,-0.04855716,0.14417,"May 05, 23",-0.0004855716
04-05-2023,0.14412,0.14457,0.14412,0.14416,0.14416,0,0,4e-05,0.02775465,0.14424,"May 04, 23",0.0002775465
03-05-2023,0.14383,0.14438,0.14383,0.14411,0.14411,0,0,0.00028,0.19467,0.14404,"May 03, 23",0.0019467
02-05-2023,0.14333,0.14387,0.14333,0.14382,0.14382,0,0,0.00049,0.34187,0.14359,"May 02, 23",0.0034187
01-05-2023,0.14396,0.14396,0.14332,0.14332,0.14332,0,0,-0.00064,-0.44457,0.14364,"May 01, 23",-0.0044457
28-04-2023,0.1439,0.14416,0.1439,0.14396,0.14396,0,0,6e-05,0.04169562,0.14398,"April 28, 23",0.0004169562
27-04-2023,0.14372,0.14407,0.14372,0.1439,0.1439,0,0,0.00018,0.12524,0.14385,"April 27, 23",0.0012524
26-04-2023,0.14367,0.14401,0.14367,0.14372,0.14372,0,0,5e-05,0.03480198,0.14377,"April 26, 23",0.0003480198
25-04-2023,0.14447,0.14462,0.14367,0.14367,0.14367,0,0,-0.0008,-0.55375,0.14411,"April 25, 23",-0.0055375
24-04-2023,0.14455,0.1447,0.14447,0.14447,0.14447,0,0,-8e-05,-0.05534417,0.14455,"April 24, 23",-0.0005534417
21-04-2023,0.1449,0.14497,0.14453,0.14453,0.14453,0,0,-0.00037,-0.25535,0.14473,"April 21, 23",-0.0025535
20-04-2023,0.14465,0.14505,0.14465,0.14489,0.14489,0,0,0.00024,0.16592,0.14481,"April 20, 23",0.0016592
19-04-2023,0.14494,0.14509,0.14465,0.14465,0.14465,0,0,-0.00029,-0.20008,0.14483,"April 19, 23",-0.0020008
18-04-2023,0.14489,0.14522,0.14489,0.1449,0.1449,0,0,1e-05,0.00690179,0.14498,"April 18, 23",6.90179e-05
17-04-2023,0.14513,0.14529,0.14487,0.14487,0.14487,0,0,-0.00026,-0.17915,0.14504,"April 17, 23",-0.0017915
14-04-2023,0.14511,0.14597,0.14511,0.14513,0.14513,0,0,2e-05,0.01378265,0.14533,"April 14, 23",0.0001378265
13-04-2023,0.14495,0.14524,0.14495,0.1451,0.1451,0,0,0.00015,0.10348,0.14506,"April 13, 23",0.0010348
12-04-2023,0.14464,0.14505,0.14464,0.14496,0.14496,0,0,0.00032,0.22124,0.14482,"April 12, 23",0.0022124
11-04-2023,0.14469,0.14482,0.14464,0.14464,0.14464,0,0,-5e-05,-0.03455664,0.1447,"April 11, 23",-0.0003455664
10-04-2023,0.14503,0.14506,0.14469,0.14469,0.14469,0,0,-0.00034,-0.23443,0.14487,"April 10, 23",-0.0023443
07-04-2023,0.14491,0.14512,0.14491,0.14503,0.14503,0,0,0.00012,0.08281002,0.14499,"April 07, 23",0.0008281002
06-04-2023,0.14483,0.14508,0.14483,0.14491,0.14491,0,0,8e-05,0.05523717,0.14491,"April 06, 23",0.0005523717
05-04-2023,0.14497,0.14529,0.14483,0.14483,0.14483,0,0,-0.00014,-0.0965717,0.14498,"April 05, 23",-0.000965717
04-04-2023,0.14507,0.14511,0.14496,0.14496,0.14496,0,0,-0.00011,-0.07582546,0.14502,"April 04, 23",-0.0007582546
03-04-2023,0.14507,0.14513,0.14507,0.14507,0.14507,0,0,0,0,0.14509,"April 03, 23",0
31-03-2023,0.14506,0.14568,0.14506,0.14507,0.14507,0,0,1e-05,0.0068937,0.14522,"March 31, 23",6.8937e-05
30-03-2023,0.14465,0.14507,0.14465,0.14507,0.14507,0,0,0.00042,0.29036,0.14486,"March 30, 23",0.0029036
29-03-2023,0.14495,0.14505,0.14463,0.14463,0.14463,0,0,-0.00032,-0.22077,0.14482,"March 29, 23",-0.0022077
28-03-2023,0.14487,0.14514,0.14487,0.14496,0.14496,0,0,9e-05,0.06212466,0.14496,"March 28, 23",0.0006212466
27-03-2023,0.14514,0.14521,0.14487,0.14487,0.14487,0,0,-0.00027,-0.18603,0.14502,"March 27, 23",-0.0018603
24-03-2023,0.14603,0.14604,0.14514,0.14514,0.14514,0,0,-0.00089,-0.60946,0.14559,"March 24, 23",-0.0060946
23-03-2023,0.14541,0.14642,0.14541,0.14603,0.14603,0,0,0.00062,0.42638,0.14582,"March 23, 23",0.0042638
22-03-2023,0.1451,0.14565,0.1451,0.14543,0.14543,0,0,0.00033,0.22743,0.14532,"March 22, 23",0.0022743
21-03-2023,0.14506,0.14524,0.14505,0.14505,0.14505,0,0,-1e-05,-0.0068937,0.1451,"March 21, 23",-6.8937e-05
20-03-2023,0.14473,0.1451,0.14473,0.14507,0.14507,0,0,0.00034,0.23492,0.14491,"March 20, 23",0.0023492
17-03-2023,0.14458,0.14538,0.14458,0.14473,0.14473,0,0,0.00015,0.10375,0.14482,"March 17, 23",0.0010375
16-03-2023,0.14461,0.14483,0.14457,0.14457,0.14457,0,0,-4e-05,-0.0276606,0.14465,"March 16, 23",-0.000276606
15-03-2023,0.14485,0.14509,0.14461,0.14461,0.14461,0,0,-0.00024,-0.16569,0.14479,"March 15, 23",-0.0016569
14-03-2023,0.14563,0.14566,0.14489,0.14489,0.14489,0,0,-0.00074,-0.50814,0.14527,"March 14, 23",-0.0050814
13-03-2023,0.14371,0.14597,0.14371,0.14563,0.14563,0,0,0.00192,1.33602,0.14476,"March 13, 23",0.0133602
10-03-2023,0.14293,0.14443,0.14293,0.14372,0.14372,0,0,0.00079,0.55272,0.1435,"March 10, 23",0.0055272
09-03-2023,0.1431,0.1432,0.14294,0.14294,0.14294,0,0,-0.00016,-0.11181,0.14305,"March 09, 23",-0.0011181
08-03-2023,0.14259,0.14351,0.14259,0.14308,0.14308,0,0,0.00049,0.34364,0.14294,"March 08, 23",0.0034364
07-03-2023,0.14349,0.14394,0.14259,0.14259,0.14259,0,0,-0.0009,-0.62722,0.14315,"March 07, 23",-0.0062722
06-03-2023,0.1446,0.1446,0.14346,0.14346,0.14346,0,0,-0.00114,-0.78838,0.14403,"March 06, 23",-0.0078838
03-03-2023,0.14408,0.14466,0.14408,0.1446,0.1446,0,0,0.00052,0.36091,0.14436,"March 03, 23",0.0036091
02-03-2023,0.14501,0.14512,0.14409,0.14409,0.14409,0,0,-0.00092,-0.63444,0.14458,"March 02, 23",-0.0063444
01-03-2023,0.14339,0.14527,0.14339,0.14496,0.14496,0,0,0.00157,1.09492,0.14425,"March 01, 23",0.0109492
28-02-2023,0.14327,0.14356,0.14327,0.1434,0.1434,0,0,0.00013,0.09073777,0.14338,"February 28, 23",0.0009073777
27-02-2023,0.14287,0.14336,0.14287,0.14327,0.14327,0,0,0.0004,0.27997,0.14309,"February 27, 23",0.0027997
24-02-2023,0.14415,0.14427,0.14287,0.14287,0.14287,0,0,-0.00128,-0.88796,0.14354,"February 24, 23",-0.0088796
23-02-2023,0.1444,0.14484,0.14415,0.14415,0.14415,0,0,-0.00025,-0.17313,0.14438,"February 23, 23",-0.0017313
22-02-2023,0.14474,0.14478,0.1444,0.1444,0.1444,0,0,-0.00034,-0.2349,0.14458,"February 22, 23",-0.002349
21-02-2023,0.14539,0.1454,0.14468,0.14468,0.14468,0,0,-0.00071,-0.48834,0.14504,"February 21, 23",-0.0048834
20-02-2023,0.14512,0.14548,0.14512,0.14539,0.14539,0,0,0.00027,0.18605,0.14528,"February 20, 23",0.0018605
17-02-2023,0.14518,0.14518,0.14511,0.14511,0.14511,0,0,-7e-05,-0.04821601,0.14515,"February 17, 23",-0.0004821601
16-02-2023,0.14531,0.14553,0.14517,0.14517,0.14517,0,0,-0.00014,-0.09634574,0.14529,"February 16, 23",-0.0009634574
15-02-2023,0.14586,0.14599,0.14531,0.14531,0.14531,0,0,-0.00055,-0.37707,0.14562,"February 15, 23",-0.0037707
14-02-2023,0.14616,0.14643,0.14587,0.14587,0.14587,0,0,-0.00029,-0.19841,0.14608,"February 14, 23",-0.0019841
13-02-2023,0.14616,0.1462,0.14615,0.14615,0.14615,0,0,-1e-05,-0.00684182,0.14616,"February 13, 23",-6.84182e-05
10-02-2023,0.14679,0.14686,0.14617,0.14617,0.14617,0,0,-0.00062,-0.42237,0.1465,"February 10, 23",-0.0042237
09-02-2023,0.14672,0.14717,0.14672,0.14677,0.14677,0,0,5e-05,0.03407852,0.14685,"February 09, 23",0.0003407852
08-02-2023,0.147,0.14722,0.14675,0.14675,0.14675,0,0,-0.00025,-0.17007,0.14693,"February 08, 23",-0.0017007
07-02-2023,0.14666,0.14712,0.14666,0.14705,0.14705,0,0,0.00039,0.26592,0.14687,"February 07, 23",0.0026592
06-02-2023,0.14653,0.14714,0.14653,0.14657,0.14657,0,0,4e-05,0.02729816,0.14669,"February 06, 23",0.0002729816
03-02-2023,0.14806,0.14809,0.14651,0.14651,0.14651,0,0,-0.00155,-1.04687,0.14729,"February 03, 23",-0.0104687
02-02-2023,0.14842,0.14868,0.14799,0.14799,0.14799,0,0,-0.00043,-0.28972,0.14827,"February 02, 23",-0.0028972
01-02-2023,0.14759,0.1485,0.14759,0.14841,0.14841,0,0,0.00082,0.55559,0.14802,"February 01, 23",0.0055559
31-01-2023,0.14764,0.1477,0.14764,0.14765,0.14765,0,0,1e-05,0.00677323,0.14766,"January 31, 23",6.77323e-05
30-01-2023,0.14758,0.14795,0.14758,0.14758,0.14758,0,0,0,0,0.14767,"January 30, 23",0
27-01-2023,0.14804,0.14831,0.14758,0.14758,0.14758,0,0,-0.00046,-0.31073,0.14788,"January 27, 23",-0.0031073
26-01-2023,0.14731,0.14822,0.14731,0.14805,0.14805,0,0,0.00074,0.50234,0.14772,"January 26, 23",0.0050234
25-01-2023,0.14707,0.14739,0.14707,0.14731,0.14731,0,0,0.00024,0.16319,0.14721,"January 25, 23",0.0016319
24-01-2023,0.14716,0.14729,0.14698,0.14698,0.14698,0,0,-0.00018,-0.12232,0.1471,"January 24, 23",-0.0012232
23-01-2023,0.14701,0.14745,0.14701,0.14719,0.14719,0,0,0.00018,0.12244,0.14716,"January 23, 23",0.0012244
20-01-2023,0.14726,0.14747,0.14703,0.14703,0.14703,0,0,-0.00023,-0.15619,0.1472,"January 20, 23",-0.0015619
19-01-2023,0.14733,0.14743,0.14729,0.14729,0.14729,0,0,-4e-05,-0.02714994,0.14734,"January 19, 23",-0.0002714994
18-01-2023,0.14726,0.14793,0.14726,0.1473,0.1473,0,0,4e-05,0.02716284,0.14744,"January 18, 23",0.0002716284
17-01-2023,0.1479,0.14806,0.14732,0.14732,0.14732,0,0,-0.00058,-0.39216,0.14765,"January 17, 23",-0.0039216
16-01-2023,0.14872,0.14885,0.1479,0.1479,0.1479,0,0,-0.00082,-0.55137,0.14834,"January 16, 23",-0.0055137
13-01-2023,0.14825,0.14871,0.14825,0.14869,0.14869,0,0,0.00044,0.2968,0.14848,"January 13, 23",0.002968
12-01-2023,0.14731,0.14828,0.14731,0.14827,0.14827,0,0,0.00096,0.65169,0.14779,"January 12, 23",0.0065169
11-01-2023,0.14698,0.14747,0.14698,0.1474,0.1474,0,0,0.00042,0.28575,0.14721,"January 11, 23",0.0028575
10-01-2023,0.14703,0.14754,0.14699,0.14699,0.14699,0,0,-4e-05,-0.02720533,0.14714,"January 10, 23",-0.0002720533
09-01-2023,0.14601,0.14735,0.14601,0.14699,0.14699,0,0,0.00098,0.67119,0.14659,"January 09, 23",0.0067119
06-01-2023,0.14476,0.14612,0.14476,0.14597,0.14597,0,0,0.00121,0.83587,0.1454,"January 06, 23",0.0083587
05-01-2023,0.14453,0.14513,0.14453,0.14478,0.14478,0,0,0.00025,0.17297,0.14474,"January 05, 23",0.0017297
04-01-2023,0.14407,0.14494,0.14407,0.14451,0.14451,0,0,0.00044,0.30541,0.1444,"January 04, 23",0.0030541
03-01-2023,0.14397,0.14493,0.14397,0.14402,0.14402,0,0,5e-05,0.03472946,0.14422,"January 03, 23",0.0003472946
02-01-2023,0.14415,0.1443,0.14399,0.14399,0.14399,0,0,-0.00016,-0.111,0.14411,"January 02, 23",-0.00111
30-12-2022,0.143,0.14441,0.143,0.14414,0.14414,0,0,0.00114,0.7972,0.14364,"December 30, 22",0.007972
29-12-2022,0.14252,0.1431,0.14252,0.14296,0.14296,0,0,0.00044,0.30873,0.14277,"December 29, 22",0.0030873
28-12-2022,0.14311,0.14317,0.14254,0.14254,0.14254,0,0,-0.00057,-0.3983,0.14284,"December 28, 22",-0.003983
27-12-2022,0.14294,0.14333,0.14294,0.14311,0.14311,0,0,0.00017,0.11893,0.14308,"December 27, 22",0.0011893
26-12-2022,0.14239,0.14297,0.14239,0.14294,0.14294,0,0,0.00055,0.38626,0.14267,"December 26, 22",0.0038626
23-12-2022,0.14227,0.14266,0.14227,0.14238,0.14238,0,0,0.00011,0.07731778,0.1424,"December 23, 22",0.0007731778
22-12-2022,0.14274,0.14295,0.14223,0.14223,0.14223,0,0,-0.00051,-0.35729,0.14254,"December 22, 22",-0.0035729
21-12-2022,0.14326,0.14326,0.14273,0.14273,0.14273,0,0,-0.00053,-0.36996,0.14299,"December 21, 22",-0.0036996
20-12-2022,0.14274,0.14333,0.14274,0.14328,0.14328,0,0,0.00054,0.37831,0.14302,"December 20, 22",0.0037831
19-12-2022,0.14295,0.14306,0.14275,0.14275,0.14275,0,0,-0.0002,-0.13991,0.14288,"December 19, 22",-0.0013991
16-12-2022,0.14263,0.14312,0.14263,0.14291,0.14291,0,0,0.00028,0.19631,0.14282,"December 16, 22",0.0019631
15-12-2022,0.14362,0.14362,0.14263,0.14263,0.14263,0,0,-0.00099,-0.68932,0.14313,"December 15, 22",-0.0068932
14-12-2022,0.1432,0.14366,0.1432,0.14362,0.14362,0,0,0.00042,0.2933,0.14342,"December 14, 22",0.002933
13-12-2022,0.14268,0.14354,0.14268,0.14318,0.14318,0,0,0.0005,0.35043,0.14302,"December 13, 22",0.0035043
12-12-2022,0.14301,0.14315,0.14268,0.14268,0.14268,0,0,-0.00033,-0.23075,0.14288,"December 12, 22",-0.0023075
09-12-2022,0.14327,0.14359,0.14302,0.14302,0.14302,0,0,-0.00025,-0.1745,0.14323,"December 09, 22",-0.001745
08-12-2022,0.14323,0.14333,0.14323,0.14327,0.14327,0,0,4e-05,0.02792711,0.14327,"December 08, 22",0.0002792711
07-12-2022,0.14283,0.14338,0.14283,0.14325,0.14325,0,0,0.00042,0.29406,0.14307,"December 07, 22",0.0029406
06-12-2022,0.14297,0.14344,0.14284,0.14284,0.14284,0,0,-0.00013,-0.09092817,0.14302,"December 06, 22",-0.0009092817
05-12-2022,0.14203,0.14386,0.14203,0.14301,0.14301,0,0,0.00098,0.69,0.14273,"December 05, 22",0.0069
02-12-2022,0.14165,0.14234,0.14165,0.14206,0.14206,0,0,0.00041,0.28945,0.14193,"December 02, 22",0.0028945
01-12-2022,0.14152,0.1419,0.14146,0.14167,0.14167,0,0,0.00015,0.10599,0.14164,"December 01, 22",0.0010599
30-11-2022,0.13955,0.14155,0.13955,0.14155,0.14155,0,0,0.002,1.43318,0.14055,"November 30, 22",0.0143318
29-11-2022,0.13758,0.13975,0.13758,0.13954,0.13954,0,0,0.00196,1.42463,0.13861,"November 29, 22",0.0142463
28-11-2022,0.13861,0.13862,0.13758,0.13758,0.13758,0,0,-0.00103,-0.74309,0.1381,"November 28, 22",-0.0074309
25-11-2022,0.13907,0.13937,0.13861,0.13861,0.13861,0,0,-0.00046,-0.33077,0.13892,"November 25, 22",-0.0033077
24-11-2022,0.13941,0.13978,0.13909,0.13909,0.13909,0,0,-0.00032,-0.22954,0.13934,"November 24, 22",-0.0022954
23-11-2022,0.13971,0.13989,0.13941,0.13941,0.13941,0,0,-0.0003,-0.21473,0.13961,"November 23, 22",-0.0021473
22-11-2022,0.1389,0.13976,0.1389,0.13971,0.13971,0,0,0.00081,0.58315,0.13932,"November 22, 22",0.0058315
21-11-2022,0.13995,0.14,0.13889,0.13889,0.13889,0,0,-0.00106,-0.75741,0.13943,"November 21, 22",-0.0075741
18-11-2022,0.1395,0.14014,0.1395,0.13997,0.13997,0,0,0.00047,0.33692,0.13978,"November 18, 22",0.0033692
